reserva_cancelada;tempo_antecedencia;data_chegada;ano_chegada;mes_chegada;diadomes_chegada;nro_noites_fds;nro_noites_dds;adultos;criancas;bebes;alimentacao;país;segmento_mercado;cliente_recorrente;tipo_quarto;tipo_pgto;agencia_turismo;receita_por_noite;pedidos_especiais;status_reserva;data_status_reserva
0;4;2016-11-12;2016;11;12;1;1;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;48;0;Confirmada;2016-11-14
0;158;2016-11-12;2016;11;12;2;1;2;0;0;BB;CN;AT Offline;0;E;Sem pgto;11;51;0;Confirmada;2016-11-15
0;53;2016-11-12;2016;11;12;2;1;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-15
0;50;2016-11-12;2016;11;12;2;1;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;240;64.8;2;Confirmada;2016-11-15
0;50;2016-11-12;2016;11;12;2;1;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;240;64.8;2;Confirmada;2016-11-15
0;50;2016-11-12;2016;11;12;2;1;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;240;64.8;2;Confirmada;2016-11-15
0;50;2016-11-12;2016;11;12;2;1;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;240;64.8;2;Confirmada;2016-11-15
0;53;2016-11-12;2016;11;12;2;2;2;0;0;BB;PRT;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-16
0;35;2016-11-12;2016;11;12;2;2;2;0;0;BB;BRA;AT Online;0;A;Sem pgto;240;37.8;1;Confirmada;2016-11-16
0;11;2016-11-12;2016;11;12;2;2;1;0;0;BB;ESP;Direta;0;A;Sem pgto;250;37.37;2;Confirmada;2016-11-16
0;202;2016-11-12;2016;11;12;2;2;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;37.8;2;Confirmada;2016-11-16
0;202;2016-11-12;2016;11;12;2;2;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;37.8;2;Confirmada;2016-11-16
0;160;2016-11-12;2016;11;12;2;2;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;240;55.8;2;Confirmada;2016-11-16
0;52;2016-11-12;2016;11;12;2;3;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-17
0;54;2016-11-12;2016;11;12;2;3;2;0;0;BB;IRL;AT Online;0;E;Sem pgto;240;55.8;1;Confirmada;2016-11-17
0;52;2016-11-12;2016;11;12;2;3;2;0;0;BB;ESP;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-17
0;15;2016-11-12;2016;11;12;2;3;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;314;36.29;0;Confirmada;2016-11-17
0;32;2016-11-12;2016;11;12;2;4;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;314;30.24;1;Confirmada;2016-11-18
0;40;2016-11-12;2016;11;12;2;5;2;0;0;HB;IRL;AT Online;0;A;Sem pgto;175;51.84;0;Confirmada;2016-11-19
0;23;2016-11-12;2016;11;12;2;5;2;0;0;HB;IRL;AT Online;0;A;Sem pgto;175;57.39;0;Confirmada;2016-11-19
0;41;2016-11-12;2016;11;12;2;5;2;0;0;BB;IRL;AT Online;0;E;Sem pgto;240;55.8;2;Confirmada;2016-11-19
0;37;2016-11-12;2016;11;12;2;5;2;2;0;HB;ESP;AT Online;0;G;Sem pgto;240;130;0;Confirmada;2016-11-19
0;37;2016-11-12;2016;11;12;2;5;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;43.8;2;Confirmada;2016-11-19
0;40;2016-11-12;2016;11;12;2;5;2;0;0;BB;SWE;AT Offline;0;A;Sem pgto;171;30.6;0;Confirmada;2016-11-19
0;83;2016-11-12;2016;11;12;2;5;1;0;0;HB;DEU;AT Online;0;E;Sem pgto;314;57.64;0;Confirmada;2016-11-19
0;83;2016-11-12;2016;11;12;2;5;1;0;0;HB;DEU;AT Online;0;D;Sem pgto;314;50.44;0;Confirmada;2016-11-19
0;47;2016-11-12;2016;11;12;2;5;2;0;0;HB;PRT;AT Offline;0;A;Sem pgto;6;52.4;1;Confirmada;2016-11-19
0;46;2016-11-12;2016;11;12;2;5;2;0;0;HB;SWE;AT Offline;0;A;Sem pgto;6;54;0;Confirmada;2016-11-19
0;9;2016-11-12;2016;11;12;2;5;2;0;0;HB;GBR;AT Online;0;F;Sem pgto;241;82.51;1;Confirmada;2016-11-19
0;17;2016-11-12;2016;11;12;2;5;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;49.71;0;Confirmada;2016-11-19
0;52;2016-11-12;2016;11;12;2;5;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-19
0;30;2016-11-12;2016;11;12;4;10;2;0;0;HB;DEU;AT Offline;0;D;Sem pgto;177;70.97;0;Confirmada;2016-11-26
0;1;2016-11-13;2016;11;13;1;0;2;0;0;BB;CHE;AT Online;0;A;Sem pgto;240;65;2;Confirmada;2016-11-14
0;123;2016-11-13;2016;11;13;1;0;3;0;0;BB;SVK;AT Online;0;G;Sem pgto;241;63.28;1;Confirmada;2016-11-14
0;19;2016-11-13;2016;11;13;1;0;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;48;0;Confirmada;2016-11-14
0;2;2016-11-13;2016;11;13;1;0;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;65;2;Confirmada;2016-11-14
0;26;2016-11-13;2016;11;13;2;0;1;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;43;2;Confirmada;2016-11-15
0;20;2016-11-13;2016;11;13;2;0;2;0;0;BB;PRT;Direta;0;E;Sem pgto;NULL;62.7;2;Confirmada;2016-11-15
0;0;2016-11-13;2016;11;13;2;1;3;0;0;BB;AUS;Direta;0;H;Sem pgto;NULL;116;0;Confirmada;2016-11-16
0;2;2016-11-13;2016;11;13;2;1;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;86;2;Confirmada;2016-11-16
0;55;2016-11-13;2016;11;13;2;1;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;171;30.6;0;Confirmada;2016-11-16
0;1;2016-11-13;2016;11;13;2;1;2;0;0;BB;DEU;AT Online;0;A;Sem pgto;241;50.05;1;Confirmada;2016-11-16
0;3;2016-11-13;2016;11;13;2;2;1;0;0;BB;NLD;AT Online;0;A;Sem pgto;240;60;1;Confirmada;2016-11-17
0;51;2016-11-13;2016;11;13;2;2;2;0;0;HB;FRA;AT Offline;0;A;Sem pgto;6;52.4;1;Confirmada;2016-11-17
0;13;2016-11-13;2016;11;13;2;2;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;50.68;2;Confirmada;2016-11-17
0;4;2016-11-13;2016;11;13;2;3;1;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;27;0;Confirmada;2016-11-18
0;18;2016-11-13;2016;11;13;2;3;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;35;0;Confirmada;2016-11-18
0;19;2016-11-13;2016;11;13;2;3;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;314;52;0;Confirmada;2016-11-18
0;113;2016-11-13;2016;11;13;2;4;2;0;0;BB;USA;AT Online;0;D;Sem pgto;241;37.71;1;Confirmada;2016-11-19
0;11;2016-11-13;2016;11;13;2;4;2;0;0;HB;GBR;AT Offline;0;D;Sem pgto;40;74.05;0;Confirmada;2016-11-19
0;11;2016-11-13;2016;11;13;2;5;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;40;68.15;0;Confirmada;2016-11-20
0;38;2016-11-13;2016;11;13;2;5;2;0;0;HB;DEU;AT Offline;0;E;Sem pgto;75;68.4;0;Confirmada;2016-11-20
0;27;2016-11-13;2016;11;13;2;5;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;26;55.8;0;Confirmada;2016-11-20
0;33;2016-11-13;2016;11;13;2;5;2;0;0;BB;DEU;AT Online;0;A;Sem pgto;240;41.53;1;Confirmada;2016-11-20
0;6;2016-11-13;2016;11;13;2;5;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;40;62.12;0;Confirmada;2016-11-20
0;18;2016-11-13;2016;11;13;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;38.68;1;Confirmada;2016-11-20
0;8;2016-11-13;2016;11;13;2;5;2;0;0;HB;GBR;AT Offline;0;D;Sem pgto;40;74.38;0;Confirmada;2016-11-20
0;4;2016-11-13;2016;11;13;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;36.12;0;Confirmada;2016-11-20
0;11;2016-11-13;2016;11;13;2;5;2;0;0;HB;GBR;AT Offline;0;E;Sem pgto;40;83.76;1;Confirmada;2016-11-20
0;11;2016-11-13;2016;11;13;2;5;2;0;0;BB;PRT;AT Offline;0;A;Sem pgto;69;29;0;Confirmada;2016-11-20
0;6;2016-11-13;2016;11;13;4;7;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;171;42;0;Confirmada;2016-11-24
0;24;2016-11-13;2016;11;13;4;9;2;0;0;HB;DEU;AT Offline;0;A;Sem pgto;171;54;0;Confirmada;2016-11-26
0;67;2016-11-13;2016;11;13;4;9;2;0;0;BB;FIN;AT Online;0;E;Sem pgto;240;57.65;1;Confirmada;2016-11-26
1;136;2016-11-14;2016;11;14;3;7;1;0;0;BB;DEU;AT Online;0;A;Sem pgto;240;37.8;0;Cancelada;2016-07-01
1;124;2016-11-14;2016;11;14;1;0;3;0;0;BB;PRT;AT Online;0;G;Sem pgto;241;57.28;0;Cancelada;2016-07-13
1;48;2016-11-14;2016;11;14;3;5;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;240;55.8;3;Cancelada;2016-09-27
1;21;2016-11-14;2016;11;14;1;3;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;56;1;Cancelada;2016-11-02
1;0;2016-11-14;2016;11;14;1;0;2;0;0;BB;BRA;AT Online;0;A;Sem pgto;240;65;0;Ausente;2016-11-14
1;1;2016-11-14;2016;11;14;1;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;60;1;Cancelada;2016-11-14
1;0;2016-11-14;2016;11;14;1;1;1;0;0;BB;PRT;AT Online;0;G;Sem pgto;240;88;1;Cancelada;2016-11-14
1;0;2016-11-14;2016;11;14;1;3;2;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;45;1;Cancelada;2016-11-14
0;6;2016-11-14;2016;11;14;1;0;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;27;0;Confirmada;2016-11-15
0;6;2016-11-14;2016;11;14;1;0;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;30;0;Confirmada;2016-11-15
0;4;2016-11-14;2016;11;14;1;0;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;43;2;Confirmada;2016-11-15
0;19;2016-11-14;2016;11;14;1;0;2;0;0;BB;BRA;AT Online;0;D;Sem pgto;240;56;2;Confirmada;2016-11-15
0;0;2016-11-14;2016;11;14;1;0;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;60;0;Confirmada;2016-11-15
0;0;2016-11-14;2016;11;14;1;0;1;0;0;BB;ESP;AT Online;0;A;Sem pgto;196;60;1;Confirmada;2016-11-15
0;0;2016-11-14;2016;11;14;1;0;2;0;0;BB;FRA;Direta;0;F;Sem pgto;NULL;80;0;Confirmada;2016-11-15
0;0;2016-11-14;2016;11;14;1;0;2;0;0;BB;ITA;AT Online;0;D;Sem pgto;240;79;1;Confirmada;2016-11-15
0;10;2016-11-14;2016;11;14;1;0;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;48;2;Confirmada;2016-11-15
0;0;2016-11-14;2016;11;14;1;0;2;0;0;BB;PRT;Direta;0;G;Sem pgto;NULL;111;0;Confirmada;2016-11-15
0;1;2016-11-14;2016;11;14;1;0;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;65;1;Confirmada;2016-11-15
0;24;2016-11-14;2016;11;14;1;1;1;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;34.5;0;Confirmada;2016-11-16
0;4;2016-11-14;2016;11;14;1;1;1;0;0;BB;PRT;AT Online;0;G;Sem pgto;240;94;1;Confirmada;2016-11-16
0;21;2016-11-14;2016;11;14;1;1;2;0;0;HB;ESP;AT Online;0;E;Sem pgto;242;89.71;1;Confirmada;2016-11-16
0;21;2016-11-14;2016;11;14;1;1;2;0;0;HB;ESP;AT Online;0;E;Sem pgto;242;83.71;1;Confirmada;2016-11-16
0;1;2016-11-14;2016;11;14;1;1;1;0;0;BB;CHN;AT Online;0;A;Sem pgto;240;60;1;Confirmada;2016-11-16
0;1;2016-11-14;2016;11;14;1;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;60;1;Confirmada;2016-11-16
0;4;2016-11-14;2016;11;14;1;1;1;0;0;BB;FRA;AT Online;0;E;Sem pgto;240;63;2;Confirmada;2016-11-16
0;3;2016-11-14;2016;11;14;1;2;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;30;0;Confirmada;2016-11-17
0;85;2016-11-14;2016;11;14;1;2;2;0;0;BB;DNK;AT Online;0;E;Sem pgto;242;61.8;1;Confirmada;2016-11-17
0;50;2016-11-14;2016;11;14;1;2;2;0;0;BB;POL;AT Online;0;A;Sem pgto;240;37.8;1;Confirmada;2016-11-17
0;63;2016-11-14;2016;11;14;1;2;3;0;0;HB;GBR;AT Offline;0;A;Sem pgto;177;77.18;0;Confirmada;2016-11-17
0;0;2016-11-14;2016;11;14;1;2;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;85;2;Confirmada;2016-11-17
0;6;2016-11-14;2016;11;14;1;3;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;35;0;Confirmada;2016-11-18
0;6;2016-11-14;2016;11;14;1;3;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;27;0;Confirmada;2016-11-18
0;6;2016-11-14;2016;11;14;1;3;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;27;0;Confirmada;2016-11-18
0;38;2016-11-14;2016;11;14;1;3;1;0;0;HB;GBR;AT Offline;0;A;Sem pgto;436;60.7;0;Confirmada;2016-11-18
0;21;2016-11-14;2016;11;14;1;3;2;0;0;HB;BEL;AT Offline;0;D;Sem pgto;6;66;0;Confirmada;2016-11-18
0;8;2016-11-14;2016;11;14;1;3;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;348;48;0;Confirmada;2016-11-18
0;35;2016-11-14;2016;11;14;1;3;2;0;0;HB;DEU;AT Online;0;D;Sem pgto;240;73.8;1;Confirmada;2016-11-18
0;52;2016-11-14;2016;11;14;1;3;2;0;0;BB;CHE;AT Online;0;A;Sem pgto;240;67.8;3;Confirmada;2016-11-18
0;182;2016-11-14;2016;11;14;1;3;2;0;0;HB;GBR;AT Online;0;A;Sem pgto;314;56.24;0;Confirmada;2016-11-18
0;6;2016-11-14;2016;11;14;1;3;1;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;43;1;Confirmada;2016-11-18
0;11;2016-11-14;2016;11;14;1;4;1;0;0;BB;PRT;AT Offline;0;D;Sem pgto;146;32;0;Confirmada;2016-11-19
0;97;2016-11-14;2016;11;14;1;4;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;240;57.8;1;Confirmada;2016-11-19
0;153;2016-11-14;2016;11;14;1;4;2;0;0;BB;AUS;AT Online;0;E;Sem pgto;240;57.4;1;Confirmada;2016-11-19
0;49;2016-11-14;2016;11;14;1;4;2;0;0;BB;BEL;AT Offline;0;A;Sem pgto;6;29;1;Confirmada;2016-11-19
0;55;2016-11-14;2016;11;14;1;4;2;0;1;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-19
0;55;2016-11-14;2016;11;14;1;4;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-19
0;40;2016-11-14;2016;11;14;1;5;2;0;0;HB;FRA;AT Online;0;A;Sem pgto;339;51.84;0;Confirmada;2016-11-20
0;40;2016-11-14;2016;11;14;1;5;1;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;32.3;0;Confirmada;2016-11-20
0;28;2016-11-14;2016;11;14;2;5;1;0;0;BB;DEU;AT Offline;1;A;Sem pgto;69;19.35;0;Confirmada;2016-11-21
0;14;2016-11-14;2016;11;14;2;5;2;0;0;BB;GBR;AT Offline;0;E;Sem pgto;40;58.65;0;Confirmada;2016-11-21
0;49;2016-11-14;2016;11;14;2;5;2;0;0;BB;DEU;AT Offline;0;E;Sem pgto;177;45;0;Confirmada;2016-11-21
0;97;2016-11-14;2016;11;14;2;5;2;0;0;BB;DEU;AT Offline;0;D;Sem pgto;75;37.7;0;Confirmada;2016-11-21
0;34;2016-11-14;2016;11;14;2;5;2;1;1;BB;FRA;Direta;0;C;Sem pgto;250;65.4;2;Confirmada;2016-11-21
1;50;2016-11-15;2016;11;15;0;4;2;0;0;BB;GBR;Direta;0;D;Sem pgto;250;41.18;0;Cancelada;2016-10-31
0;11;2016-11-15;2016;11;15;0;1;1;0;0;BB;NULL;AT Online;0;A;Sem pgto;314;34.4;0;Confirmada;2016-11-16
0;7;2016-11-15;2016;11;15;0;1;1;0;0;BB;NULL;AT Offline;0;A;Sem pgto;171;30;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;NULL;Corporativo;0;A;Sem pgto;NULL;35;0;Confirmada;2016-11-16
0;5;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;30;1;Confirmada;2016-11-16
0;7;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;AT Offline;1;A;Sem pgto;171;30;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;ESP;AT Online;1;A;Sem pgto;241;46.2;1;Confirmada;2016-11-16
0;1;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;AT Offline;0;A;Sem pgto;146;30;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;314;52;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;41;0;Confirmada;2016-11-16
0;5;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;8;2016-11-15;2016;11;15;0;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;241;35.12;1;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;35;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;1;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;241;43.88;1;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;AT Offline;0;A;Sem pgto;146;40;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;2;0;0;BB;FRA;AT Online;0;A;Sem pgto;306;45.1;0;Confirmada;2016-11-16
0;45;2016-11-15;2016;11;15;0;1;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;241;42.04;1;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;2;0;0;BB;IRL;Direta;0;D;Sem pgto;NULL;79;0;Confirmada;2016-11-16
0;1;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;358;33;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;1;1;0;0;BB;FRA;Grupos;0;D;Sem pgto;NULL;48;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;CN;Direta;0;G;Sem pgto;NULL;111;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;1;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;41;0;Confirmada;2016-11-16
0;0;2016-11-15;2016;11;15;0;1;2;0;0;BB;FRA;Direta;0;G;Sem pgto;NULL;111;0;Confirmada;2016-11-16
0;29;2016-11-15;2016;11;15;0;2;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;48;0;Confirmada;2016-11-17
0;13;2016-11-15;2016;11;15;0;2;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;35;0;Confirmada;2016-11-17
0;44;2016-11-15;2016;11;15;0;2;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;37.8;2;Confirmada;2016-11-17
0;44;2016-11-15;2016;11;15;0;2;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;37.8;2;Confirmada;2016-11-17
0;34;2016-11-15;2016;11;15;0;2;2;0;0;BB;NLD;AT Online;0;E;Sem pgto;240;59.4;3;Confirmada;2016-11-17
0;34;2016-11-15;2016;11;15;0;2;2;0;0;BB;NLD;AT Online;0;E;Sem pgto;240;59.4;3;Confirmada;2016-11-17
0;34;2016-11-15;2016;11;15;0;2;2;0;0;BB;NLD;AT Online;0;E;Sem pgto;240;65.4;3;Confirmada;2016-11-17
0;6;2016-11-15;2016;11;15;0;3;1;0;0;BB;PRT;Direta;0;A;Sem pgto;250;42;0;Confirmada;2016-11-18
0;119;2016-11-15;2016;11;15;0;3;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;240;48.8;3;Confirmada;2016-11-18
0;37;2016-11-15;2016;11;15;0;3;2;0;0;HB;DEU;AT Online;0;D;Sem pgto;240;73.8;2;Confirmada;2016-11-18
0;19;2016-11-15;2016;11;15;0;3;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;8;30.6;1;Confirmada;2016-11-18
0;19;2016-11-15;2016;11;15;0;4;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;177;30.6;0;Confirmada;2016-11-19
0;33;2016-11-15;2016;11;15;0;4;1;0;0;BB;GBR;AT Online;0;A;Sem pgto;241;26.99;1;Confirmada;2016-11-19
0;33;2016-11-15;2016;11;15;0;4;1;0;0;BB;GBR;AT Online;0;A;Sem pgto;241;26.99;1;Confirmada;2016-11-19
0;33;2016-11-15;2016;11;15;0;4;1;0;0;BB;GBR;AT Online;0;A;Sem pgto;241;26.99;1;Confirmada;2016-11-19
0;82;2016-11-15;2016;11;15;0;5;2;0;0;BB;FRA;Direta;0;D;Sem pgto;250;42.12;2;Confirmada;2016-11-20
0;22;2016-11-15;2016;11;15;2;5;2;0;0;HB;GBR;AT Online;0;D;Sem pgto;241;56.62;1;Confirmada;2016-11-22
0;4;2016-11-15;2016;11;15;2;5;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;62.57;2;Confirmada;2016-11-22
0;56;2016-11-15;2016;11;15;2;5;2;1;0;HB;FRA;AT Offline;0;A;Sem pgto;6;65.75;0;Confirmada;2016-11-22
1;47;2016-11-16;2016;11;16;0;1;2;0;0;BB;FRA;AT Online;0;A;Sem pgto;240;37.8;0;Cancelada;2016-10-01
1;22;2016-11-16;2016;11;16;0;2;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;242;38.7;1;Cancelada;2016-11-03
1;73;2016-11-16;2016;11;16;0;2;2;0;0;BB;ROU;AT Online;0;E;Sem pgto;240;55.8;2;Cancelada;2016-11-04
1;9;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;Corporativo;1;A;Sem pgto;NULL;35;0;Cancelada;2016-11-15
0;7;2016-11-16;2016;11;16;0;1;1;0;0;BB;NULL;Corporativo;0;A;Sem pgto;NULL;30;0;Confirmada;2016-11-17
0;0;2016-11-16;2016;11;16;0;1;1;0;0;BB;NULL;Direta;0;A;Sem pgto;NULL;40;0;Confirmada;2016-11-17
0;0;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;Direta;1;A;Sem pgto;NULL;40;0;Confirmada;2016-11-17
0;0;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;AT Online;1;A;Sem pgto;184;54;0;Confirmada;2016-11-17
0;2;2016-11-16;2016;11;16;0;1;1;0;0;BB;ESP;AT Online;1;A;Sem pgto;240;60;2;Confirmada;2016-11-17
0;6;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;43;2;Confirmada;2016-11-17
0;11;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;195;35;0;Confirmada;2016-11-17
0;0;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;184;54;0;Confirmada;2016-11-17
0;7;2016-11-16;2016;11;16;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;48;2;Confirmada;2016-11-17
0;15;2016-11-16;2016;11;16;0;1;2;0;0;BB;FIN;AT Online;0;D;Sem pgto;240;56;0;Confirmada;2016-11-17
0;1;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;196;60;0;Confirmada;2016-11-17
0;1;2016-11-16;2016;11;16;0;1;1;0;0;BB;PRT;AT Online;0;A;Sem pgto;127;54;0;Confirmada;2016-11-17
0;0;2016-11-16;2016;11;16;0;2;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;60;0;Confirmada;2016-11-18
0;41;2016-11-16;2016;11;16;0;3;2;0;0;HB;SVK;Direta;0;A;Sem pgto;250;63.26;0;Confirmada;2016-11-19
0;56;2016-11-16;2016;11;16;0;3;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-19
0;56;2016-11-16;2016;11;16;0;3;3;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;44;0;Confirmada;2016-11-19
0;57;2016-11-16;2016;11;16;0;3;2;0;0;BB;FRA;AT Offline;0;A;Sem pgto;6;29;0;Confirmada;2016-11-19
0;4;2016-11-16;2016;11;16;0;4;2;0;0;BB;LUX;AT Online;0;E;Sem pgto;240;82;1;Confirmada;2016-11-20
0;10;2016-11-16;2016;11;16;0;4;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;69;1;Confirmada;2016-11-20
0;94;2016-11-16;2016;11;16;0;4;2;0;0;BB;NLD;AT Online;0;D;Sem pgto;240;46.8;3;Confirmada;2016-11-20
0;7;2016-11-16;2016;11;16;0;4;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;177;48.25;3;Confirmada;2016-11-20
0;71;2016-11-16;2016;11;16;0;4;2;0;0;BB;NLD;AT Online;0;E;Sem pgto;240;55.8;1;Confirmada;2016-11-20
0;48;2016-11-16;2016;11;16;1;4;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;37.8;2;Confirmada;2016-11-21
0;49;2016-11-16;2016;11;16;2;4;2;0;0;HB;FRA;AT Online;0;E;Sem pgto;240;82.8;2;Confirmada;2016-11-22
0;49;2016-11-16;2016;11;16;2;4;2;0;0;HB;FRA;AT Online;0;E;Sem pgto;240;88.8;2;Confirmada;2016-11-22
